index,times,temperature,humidity,winddirection,windpower,rains,waterlevels63002501,rains63002550,waterlevels63002550,waterlevels
2021-03-09 08:00:00,309.08,9.0,93.0,7,1.0,0.0,4.54,0.0,115.25,4.09
2021-03-09 09:00:00,309.09,9.0,89.0,8,1.0,0.0,4.54,0.0,115.28,4.09
2021-03-09 10:00:00,309.1,10.0,84.0,1,1.0,0.0,4.54,0.0,115.31,4.09
2021-03-09 11:00:00,309.11,10.0,84.0,7,1.0,0.0,4.54,0.0,115.33,4.09
2021-03-09 12:00:00,309.12,11.0,82.0,8,1.0,0.0,4.54,0.0,115.36,4.09
2021-03-09 13:00:00,309.13,12.0,82.0,8,1.0,0.0,4.54,0.0,115.38,4.1
2021-03-09 14:00:00,309.14,12.0,80.0,6,2.0,0.0,4.54,0.0,115.41,4.1
2021-03-09 15:00:00,309.15,12.0,79.0,5,2.0,0.0,4.54,0.0,115.44,4.1
2021-03-09 16:00:00,309.16,12.0,78.0,7,2.0,0.0,4.54,0.0,115.46,4.1
2021-03-09 17:00:00,309.17,12.0,80.0,8,2.0,0.0,4.54,0.0,115.49,4.1
2021-03-09 18:00:00,309.18,11.0,85.0,8,2.0,0.0,4.54,0.0,115.51,4.1
2021-03-09 19:00:00,309.19,11.0,86.0,7,1.0,0.0,4.54,0.0,115.53,4.1
2021-03-09 20:00:00,309.2,11.0,87.0,8,2.0,0.0,4.54,0.0,115.56,4.1
2021-03-09 21:00:00,309.21,11.0,87.0,1,1.0,0.0,4.54,0.0,115.58,4.1
2021-03-09 22:00:00,309.22,11.0,87.0,8,2.0,0.0,4.54,0.0,115.61,4.1
2021-03-09 23:00:00,309.23,9.0,90.0,1,1.0,0.0,4.54,0.0,115.63,4.1
2021-03-10 00:00:00,310.0,10.0,92.0,1,1.0,0.0,4.54,0.0,115.65,4.1
2021-03-10 01:00:00,310.01,10.0,92.0,1,1.0,0.0,4.54,0.0,115.67,4.1
2021-03-10 02:00:00,310.02,10.0,92.0,1,1.0,0.0,4.54,0.0,115.69,4.1
2021-03-10 03:00:00,310.03,10.0,93.0,1,0.0,0.0,4.54,0.0,115.7,4.1
2021-03-10 04:00:00,310.04,10.0,94.0,1,1.0,0.0,4.54,0.0,115.72,4.1
2021-03-10 05:00:00,310.05,10.0,94.0,1,1.0,0.0,4.54,0.0,115.73,4.1
2021-03-10 06:00:00,310.06,10.0,94.0,1,1.0,0.0,4.54,0.0,115.74,4.1
2021-03-10 07:00:00,310.07,10.0,92.0,1,1.0,0.0,4.54,0.0,115.76,4.1
2021-03-10 08:00:00,310.08,11.0,87.0,2,1.0,0.0,4.54,0.0,115.77,4.1
2021-03-10 09:00:00,310.09,12.0,81.0,2,2.0,0.0,4.54,0.0,115.78,4.1
2021-03-10 10:00:00,310.1,13.0,70.0,2,2.0,0.0,4.54,0.0,115.8,4.1
2021-03-10 11:00:00,310.11,15.0,65.0,1,2.0,0.0,4.54,0.0,115.81,4.1
2021-03-10 12:00:00,310.12,17.0,56.0,2,2.0,0.0,4.54,0.0,115.83,4.1
2021-03-10 13:00:00,310.13,17.0,57.0,2,2.0,0.0,4.54,0.0,115.84,4.1
2021-03-10 14:00:00,310.14,16.0,58.0,2,2.0,0.0,4.54,0.0,115.85,4.1
2021-03-10 15:00:00,310.15,16.0,59.0,2,2.0,0.0,4.54,0.0,115.87,4.1
2021-03-10 16:00:00,310.16,15.0,52.0,2,2.0,0.0,4.54,0.0,115.89,4.09
2021-03-10 17:00:00,310.17,14.0,43.0,2,1.0,0.0,4.54,0.0,115.9,4.09
2021-03-10 18:00:00,310.18,13.0,45.0,2,1.0,0.0,4.54,0.0,115.91,4.09
2021-03-10 19:00:00,310.19,12.0,53.0,2,1.0,0.0,4.54,0.0,115.92,4.09
2021-03-10 20:00:00,310.2,12.0,65.0,2,1.0,0.0,4.54,0.0,115.94,4.09
2021-03-10 21:00:00,310.21,12.0,69.0,2,1.0,0.0,4.54,0.0,115.95,4.09
2021-03-10 22:00:00,310.22,12.0,74.0,2,1.0,0.0,4.54,0.0,115.96,4.09
2021-03-10 23:00:00,310.23,10.0,90.0,8,1.0,0.0,4.54,0.0,115.97,4.08
2021-03-11 00:00:00,311.0,11.0,81.0,2,1.0,0.5,4.54,1.0,115.98,4.08
2021-03-11 01:00:00,311.01,11.0,88.0,2,1.0,1.5,4.54,1.5,115.99,4.08
2021-03-11 02:00:00,311.02,10.0,92.0,2,1.0,1.0,4.54,0.5,116.0,4.08
2021-03-11 03:00:00,311.03,10.0,94.0,2,1.0,0.5,4.54,1.0,116.01,4.08
2021-03-11 04:00:00,311.04,10.0,94.0,1,1.0,1.0,4.54,0.5,116.02,4.08
2021-03-11 05:00:00,311.05,10.0,96.0,1,1.0,1.5,4.54,2.5,116.03,4.08
2021-03-11 06:00:00,311.06,10.0,95.0,2,1.0,1.5,4.55,1.5,116.04,4.08
2021-03-11 07:00:00,311.07,10.0,96.0,2,1.0,2.0,4.55,1.0,116.05,4.08
2021-03-11 08:00:00,311.08,10.0,96.0,2,2.0,0.0,4.56,0.0,116.06,4.08
2021-03-11 09:00:00,311.09,10.0,97.0,2,1.0,0.0,4.56,0.0,116.08,4.08
2021-03-11 10:00:00,311.1,11.0,96.0,2,1.0,0.5,4.55,0.0,116.09,4.08
2021-03-11 11:00:00,311.11,11.0,95.0,3,2.0,0.0,4.55,0.5,116.11,4.08
2021-03-11 12:00:00,311.12,11.0,94.0,3,2.0,0.5,4.55,0.5,116.14,4.08
2021-03-11 13:00:00,311.13,12.0,96.0,3,2.0,0.5,4.55,0.5,116.17,4.08
2021-03-11 14:00:00,311.14,12.0,91.0,3,1.0,0.0,4.55,0.0,116.2,4.08
2021-03-11 15:00:00,311.15,13.0,89.0,3,1.0,0.0,4.55,0.0,116.22,4.08
2021-03-11 16:00:00,311.16,13.0,90.0,5,1.0,0.0,4.55,0.0,116.25,4.08
2021-03-11 17:00:00,311.17,13.0,91.0,7,1.0,0.0,4.55,0.0,116.28,4.08
2021-03-11 18:00:00,311.18,13.0,93.0,6,1.0,0.0,4.55,0.0,116.3,4.09
2021-03-11 19:00:00,311.19,13.0,95.0,6,1.0,0.0,4.55,0.0,116.33,4.09
2021-03-11 20:00:00,311.2,13.0,94.0,6,1.0,0.0,4.55,0.0,116.36,4.09
2021-03-11 21:00:00,311.21,12.0,94.0,7,1.0,0.0,4.55,0.0,116.39,4.09
2021-03-11 22:00:00,311.22,13.0,91.0,5,1.0,0.0,4.55,0.0,116.41,4.09
2021-03-11 23:00:00,311.23,11.0,78.0,2,1.0,0.0,4.55,0.0,116.44,4.09
2021-03-12 00:00:00,312.0,13.0,85.0,5,1.0,0.0,4.55,0.0,116.46,4.09
2021-03-12 01:00:00,312.01,12.0,87.0,5,1.0,0.0,4.55,0.0,116.49,4.09
2021-03-12 02:00:00,312.02,12.0,86.0,5,1.0,0.0,4.54,0.0,116.51,4.1
2021-03-12 03:00:00,312.03,13.0,82.0,6,2.0,0.0,4.54,0.0,116.53,4.1
2021-03-12 04:00:00,312.04,12.0,83.0,5,1.0,0.0,4.54,0.0,116.55,4.1
2021-03-12 05:00:00,312.05,12.0,86.0,8,1.0,0.0,4.54,0.0,116.57,4.1
2021-03-12 06:00:00,312.06,12.0,86.0,5,1.0,0.0,4.54,0.0,116.59,4.1
2021-03-12 07:00:00,312.07,11.0,84.0,5,1.0,0.0,4.54,0.0,116.61,4.1
2021-03-12 08:00:00,312.08,12.0,76.0,5,1.0,0.0,4.54,0.0,116.62,4.11
2021-03-12 09:00:00,312.09,13.0,68.0,5,2.0,0.0,4.54,0.0,116.64,4.11
2021-03-12 10:00:00,312.1,13.0,66.0,5,2.0,0.0,4.54,0.0,116.64,4.11
2021-03-12 11:00:00,312.11,14.0,63.0,5,2.0,0.0,4.54,0.0,116.68,4.11
2021-03-12 12:00:00,312.12,14.0,62.0,5,2.0,0.0,4.54,0.0,116.7,4.11
2021-03-12 13:00:00,312.13,15.0,56.0,5,2.0,0.0,4.54,0.0,116.72,4.11
2021-03-12 14:00:00,312.14,15.0,59.0,7,3.0,0.0,4.54,0.0,116.75,4.11
2021-03-12 15:00:00,312.15,15.0,59.0,7,3.0,0.0,4.54,0.0,116.77,4.11
2021-03-12 16:00:00,312.16,15.0,55.0,7,2.0,0.0,4.54,0.0,116.78,4.11
2021-03-12 17:00:00,312.17,14.0,60.0,8,2.0,0.0,4.54,0.0,116.81,4.11
2021-03-12 18:00:00,312.18,13.0,64.0,8,2.0,0.0,4.54,0.0,116.82,4.11
2021-03-12 19:00:00,312.19,13.0,70.0,1,2.0,0.0,4.54,0.0,116.84,4.11
2021-03-12 20:00:00,312.2,12.0,66.0,1,1.0,0.0,4.54,0.0,116.86,4.11
2021-03-12 21:00:00,312.21,12.0,72.0,1,1.0,0.0,4.54,0.0,116.87,4.11
2021-03-12 22:00:00,312.22,12.0,75.0,2,1.0,0.0,4.54,0.0,116.89,4.11
2021-03-12 23:00:00,312.23,12.0,88.0,5,1.0,0.0,4.54,0.0,116.91,4.11
2021-03-13 00:00:00,313.0,11.0,79.0,2,1.0,0.0,4.54,0.0,116.92,4.11
2021-03-13 01:00:00,313.01,11.0,78.0,1,1.0,0.0,4.54,0.0,116.93,4.11
2021-03-13 02:00:00,313.02,12.0,77.0,1,1.0,0.0,4.54,0.0,116.95,4.11
2021-03-13 03:00:00,313.03,11.0,80.0,1,1.0,0.0,4.54,0.0,116.96,4.11
2021-03-13 04:00:00,313.04,10.0,88.0,2,1.0,0.0,4.54,0.0,116.97,4.11
2021-03-13 05:00:00,313.05,9.0,92.0,8,1.0,0.0,4.54,0.0,116.98,4.11
2021-03-13 06:00:00,313.06,9.0,94.0,1,1.0,0.0,4.54,0.0,117.0,4.11
2021-03-13 07:00:00,313.07,9.0,96.0,8,1.0,0.0,4.54,0.0,117.01,4.11
2021-03-13 08:00:00,313.08,11.0,87.0,2,1.0,0.0,4.54,0.0,117.02,4.11
2021-03-13 09:00:00,313.09,13.0,71.0,2,1.0,0.0,4.54,0.0,117.03,4.11
2021-03-13 10:00:00,313.1,15.0,66.0,2,1.0,0.0,4.54,0.0,117.03,4.11
2021-03-13 11:00:00,313.11,15.0,58.0,2,2.0,0.0,4.54,0.0,117.05,4.11
2021-03-13 12:00:00,313.12,16.0,52.0,2,2.0,0.0,4.54,0.0,117.05,4.11
2021-03-13 13:00:00,313.13,17.0,51.0,3,2.0,0.0,4.54,0.0,117.07,4.11
2021-03-13 14:00:00,313.14,18.0,45.0,2,1.0,0.0,4.54,0.0,117.08,4.1
2021-03-13 15:00:00,313.15,18.0,46.0,2,2.0,0.0,4.54,0.0,117.09,4.1
2021-03-13 16:00:00,313.16,17.0,42.0,1,2.0,0.0,4.54,0.0,117.1,4.1
2021-03-13 17:00:00,313.17,16.0,48.0,8,1.0,0.0,4.54,0.0,117.11,4.1
2021-03-13 18:00:00,313.18,13.0,79.0,2,2.0,0.0,4.54,0.0,117.13,4.1
2021-03-13 19:00:00,313.19,12.0,73.0,8,1.0,0.0,4.54,0.0,117.13,4.1
2021-03-13 20:00:00,313.2,12.0,69.0,2,1.0,0.0,4.54,0.0,117.15,4.1
2021-03-13 21:00:00,313.21,12.0,72.0,2,1.0,0.0,4.54,0.0,117.16,4.1
2021-03-13 22:00:00,313.22,11.0,84.0,2,1.0,0.0,4.54,0.0,117.17,4.1
2021-03-13 23:00:00,313.23,12.0,77.0,2,1.0,0.0,4.53,0.0,117.18,4.09
2021-03-14 00:00:00,314.0,11.0,89.0,1,1.0,0.0,4.53,0.0,117.19,4.09
2021-03-14 01:00:00,314.01,10.0,92.0,1,1.0,0.0,4.53,0.0,117.19,4.09
2021-03-14 02:00:00,314.02,11.0,92.0,2,1.0,0.0,4.53,0.0,117.2,4.09
2021-03-14 03:00:00,314.03,10.0,92.0,1,1.0,0.0,4.53,0.0,117.21,4.09
2021-03-14 04:00:00,314.04,11.0,93.0,1,1.0,0.0,4.53,0.0,117.22,4.08
2021-03-14 05:00:00,314.05,10.0,94.0,6,1.0,0.0,4.53,0.0,117.22,4.08
2021-03-14 06:00:00,314.06,11.0,93.0,7,1.0,0.0,4.53,0.0,117.22,4.08
2021-03-14 07:00:00,314.07,11.0,92.0,2,1.0,0.0,4.53,0.0,117.23,4.08
2021-03-14 08:00:00,314.08,11.0,90.0,8,1.0,0.0,4.53,0.0,117.24,4.08
2021-03-14 09:00:00,314.09,13.0,85.0,2,1.0,0.0,4.53,0.0,117.24,4.08
2021-03-14 10:00:00,314.1,14.0,77.0,8,1.0,0.0,4.53,0.0,117.25,4.07
2021-03-14 11:00:00,314.11,16.0,73.0,2,1.0,0.0,4.53,0.0,117.25,4.07
2021-03-14 12:00:00,314.12,17.0,68.0,8,2.0,0.0,4.53,0.0,117.26,4.07
2021-03-14 13:00:00,314.13,19.0,59.0,2,2.0,0.0,4.53,0.0,117.27,4.07
2021-03-14 14:00:00,314.14,19.0,58.0,2,2.0,0.0,4.53,0.0,117.28,4.07
2021-03-14 15:00:00,314.15,19.0,61.0,1,1.0,0.0,4.53,0.0,117.29,4.07
2021-03-14 16:00:00,314.16,19.0,58.0,2,2.0,0.0,4.53,0.0,117.29,4.07
2021-03-14 17:00:00,314.17,17.0,65.0,1,1.0,0.0,4.53,0.0,117.29,4.07
2021-03-14 18:00:00,314.18,16.0,71.0,2,1.0,0.0,4.53,0.0,117.29,4.07
2021-03-14 19:00:00,314.19,14.0,77.0,2,1.0,0.0,4.53,0.0,117.29,4.06
2021-03-14 20:00:00,314.2,14.0,79.0,2,2.0,0.0,4.53,0.0,117.29,4.06
2021-03-14 21:00:00,314.21,13.0,86.0,8,1.0,0.0,4.53,0.0,117.29,4.06
2021-03-14 22:00:00,314.22,12.0,88.0,1,1.0,0.0,4.53,0.0,117.3,4.06
2021-03-14 23:00:00,314.23,10.0,87.0,1,1.0,0.0,4.53,0.0,117.3,4.06
2021-03-15 00:00:00,315.0,12.0,93.0,8,1.0,0.0,4.53,0.0,117.3,4.05
2021-03-15 01:00:00,315.01,12.0,95.0,7,1.0,0.0,4.53,0.0,117.3,4.05
2021-03-15 02:00:00,315.02,11.0,96.0,3,1.0,0.0,4.53,0.0,117.29,4.05
2021-03-15 03:00:00,315.03,11.0,97.0,3,1.0,0.0,4.53,0.0,117.29,4.05
2021-03-15 04:00:00,315.04,11.0,97.0,3,1.0,0.0,4.53,0.0,117.29,4.05
2021-03-15 05:00:00,315.05,11.0,98.0,3,1.0,0.0,4.53,0.0,117.29,4.05
2021-03-15 06:00:00,315.06,11.0,99.0,4,1.0,0.0,4.53,0.0,117.29,4.05
2021-03-15 07:00:00,315.07,12.0,98.0,4,1.0,0.0,4.53,0.0,117.29,4.05
2021-03-15 08:00:00,315.08,15.0,88.0,3,2.0,0.0,4.53,0.0,117.29,4.05
2021-03-15 09:00:00,315.09,17.0,72.0,3,3.0,0.0,4.53,0.0,117.29,4.05
2021-03-15 10:00:00,315.1,20.0,65.0,3,2.0,0.0,4.53,0.0,117.29,4.05
2021-03-15 11:00:00,315.11,23.0,57.0,4,1.0,0.0,4.53,0.0,117.3,4.04
2021-03-15 12:00:00,315.12,24.0,55.0,3,2.0,0.0,4.53,0.0,117.29,4.04
2021-03-15 13:00:00,315.13,25.0,51.0,3,3.0,0.0,4.53,0.0,117.29,4.04
2021-03-15 14:00:00,315.14,27.0,47.0,3,2.0,0.0,4.53,0.0,117.29,4.04
2021-03-15 15:00:00,315.15,27.0,47.0,3,1.0,0.0,4.53,0.0,117.28,4.04
2021-03-15 16:00:00,315.16,27.0,51.0,3,1.0,0.0,4.53,0.0,117.27,4.04
2021-03-15 17:00:00,315.17,26.0,51.0,3,2.0,0.0,4.53,0.0,117.27,4.04
2021-03-15 18:00:00,315.18,25.0,58.0,8,1.0,0.0,4.53,0.0,117.27,4.04
2021-03-15 19:00:00,315.19,22.0,67.0,5,1.0,0.0,4.53,0.0,117.27,4.04
2021-03-15 20:00:00,315.2,20.0,71.0,8,3.0,0.0,4.53,0.0,117.27,4.04
2021-03-15 21:00:00,315.21,19.0,80.0,7,3.0,0.0,4.53,0.0,117.27,4.04
2021-03-15 22:00:00,315.22,19.0,89.0,8,2.0,0.0,4.53,0.0,117.27,4.04
2021-03-15 23:00:00,315.23,12.0,91.0,1,1.0,0.0,4.53,0.0,117.27,4.04
2021-03-16 00:00:00,316.0,18.0,99.0,7,1.0,0.0,4.53,0.0,117.27,4.04
2021-03-16 01:00:00,316.01,18.0,99.0,5,1.0,0.0,4.53,0.0,117.27,4.04
2021-03-16 02:00:00,316.02,18.0,100.0,7,1.0,0.0,4.53,0.0,117.27,4.04
2021-03-16 03:00:00,316.03,18.0,100.0,7,1.0,0.0,4.53,0.0,117.27,4.04
2021-03-16 04:00:00,316.04,17.0,99.0,7,2.0,0.0,4.53,0.0,117.27,4.04
2021-03-16 05:00:00,316.05,17.0,99.0,7,2.0,0.0,4.53,0.0,117.27,4.04
2021-03-16 06:00:00,316.06,16.0,99.0,7,2.0,0.0,4.53,0.0,117.27,4.04
2021-03-16 07:00:00,316.07,16.0,99.0,7,2.0,0.0,4.53,0.0,117.27,4.04
2021-03-16 08:00:00,316.08,16.0,99.0,8,2.0,0.0,4.53,0.0,117.27,4.04
2021-03-16 09:00:00,316.09,15.0,98.0,8,2.0,0.0,4.53,0.0,117.27,4.04
2021-03-16 10:00:00,316.1,15.0,97.0,8,2.0,0.0,4.56,1.0,117.84,4.13
2021-03-16 11:00:00,316.11,15.0,96.0,1,2.0,0.0,4.56,0.0,117.93,4.2
2021-03-16 12:00:00,316.12,14.0,94.0,1,2.0,0.0,4.56,0.0,118.02,4.24
2021-03-16 13:00:00,316.13,14.0,96.0,8,2.0,1.0,4.56,0.5,118.11,4.25
2021-03-16 14:00:00,316.14,14.0,98.0,7,2.0,0.0,4.56,0.0,118.2,4.25
2021-03-16 15:00:00,316.15,13.0,96.0,8,2.0,0.0,4.56,0.0,118.28,4.25
2021-03-16 16:00:00,316.16,13.0,96.0,1,2.0,1.0,4.56,0.5,118.35,4.25
2021-03-16 17:00:00,316.17,13.0,97.0,8,2.0,0.5,4.56,0.5,118.42,4.25
2021-03-16 18:00:00,316.18,13.0,97.0,1,1.0,1.0,4.56,2.0,118.49,4.25
2021-03-16 19:00:00,316.19,13.0,96.0,1,2.0,0.5,4.56,1.0,118.56,4.25
2021-03-16 20:00:00,316.2,13.0,96.0,1,2.0,1.0,4.56,0.5,118.62,4.25
2021-03-16 21:00:00,316.21,13.0,97.0,1,1.0,1.0,4.55,0.0,118.69,4.25
2021-03-16 22:00:00,316.22,12.0,94.0,2,1.0,0.5,4.56,0.5,118.75,4.25
2021-03-16 23:00:00,316.23,18.0,96.0,2,1.0,2.0,4.56,1.5,118.81,4.25
2021-03-17 00:00:00,317.0,11.0,92.0,2,1.0,1.0,4.56,0.5,118.87,4.25
2021-03-17 01:00:00,317.01,11.0,92.0,2,1.0,0.5,4.56,0.5,118.93,4.25
2021-03-17 02:00:00,317.02,10.0,91.0,1,2.0,0.0,4.56,0.5,118.98,4.25
2021-03-17 03:00:00,317.03,10.0,87.0,2,1.0,0.0,4.56,0.0,119.04,4.26
2021-03-17 04:00:00,317.04,9.0,84.0,8,1.0,0.0,4.56,0.0,119.09,4.26
2021-03-17 05:00:00,317.05,9.0,90.0,1,2.0,2.0,4.56,3.0,119.15,4.26
2021-03-17 06:00:00,317.06,8.0,91.0,1,2.0,0.5,4.56,0.0,119.2,4.26
2021-03-17 07:00:00,317.07,8.0,94.0,1,2.0,0.0,4.56,0.0,119.25,4.26
2021-03-17 08:00:00,317.08,8.0,96.0,1,2.0,0.0,4.56,0.0,119.3,4.26
2021-03-17 09:00:00,317.09,9.0,97.0,1,1.0,0.0,4.56,0.5,119.35,4.26
2021-03-17 10:00:00,317.1,9.0,98.0,8,2.0,3.5,4.57,4.0,119.41,4.26
2021-03-17 11:00:00,317.11,9.0,98.0,2,1.0,0.5,4.57,0.5,119.46,4.26
2021-03-17 12:00:00,317.12,9.0,97.0,1,2.0,0.5,4.57,0.0,119.5,4.26
2021-03-17 13:00:00,317.13,10.0,95.0,1,2.0,0.0,4.56,0.0,119.55,4.27
2021-03-17 14:00:00,317.14,10.0,89.0,2,1.0,0.0,4.56,0.5,119.6,4.27
2021-03-17 15:00:00,317.15,10.0,80.0,3,1.0,0.5,4.56,0.0,119.65,4.28
2021-03-17 16:00:00,317.16,10.0,76.0,1,1.0,0.0,4.56,0.0,119.69,4.29
2021-03-17 17:00:00,317.17,10.0,84.0,2,1.0,0.0,4.56,0.0,119.74,4.29
2021-03-17 18:00:00,317.18,10.0,90.0,8,1.0,0.0,4.56,0.0,119.79,4.29
2021-03-17 19:00:00,317.19,10.0,91.0,7,1.0,0.0,4.56,0.0,119.84,4.29
2021-03-17 20:00:00,317.2,10.0,88.0,1,2.0,0.0,4.56,0.0,119.89,4.29
2021-03-17 21:00:00,317.21,10.0,89.0,8,1.0,0.0,4.56,0.0,119.94,4.29
2021-03-17 22:00:00,317.22,10.0,86.0,7,1.0,0.0,4.56,0.0,119.98,4.29
2021-03-17 23:00:00,317.23,12.0,94.0,1,1.0,0.0,4.56,0.0,120.02,4.29
2021-03-18 00:00:00,318.0,10.0,86.0,7,1.0,0.0,4.56,0.0,120.06,4.29
2021-03-18 01:00:00,318.01,10.0,85.0,6,1.0,0.0,4.55,0.0,120.1,4.29
2021-03-18 02:00:00,318.02,10.0,86.0,6,1.0,0.0,4.55,0.0,120.14,4.29
2021-03-18 03:00:00,318.03,10.0,87.0,8,1.0,0.0,4.55,0.0,120.18,4.29
2021-03-18 04:00:00,318.04,10.0,89.0,1,1.0,0.0,4.55,0.0,120.22,4.29
2021-03-18 05:00:00,318.05,10.0,89.0,8,1.0,0.0,4.55,0.0,120.25,4.29
2021-03-18 06:00:00,318.06,10.0,91.0,8,1.0,0.0,4.55,0.0,120.29,4.28
2021-03-18 07:00:00,318.07,11.0,90.0,1,1.0,0.0,4.55,0.0,120.32,4.28
2021-03-18 08:00:00,318.08,11.0,88.0,2,1.0,0.0,4.55,0.0,120.35,4.28
2021-03-18 09:00:00,318.09,12.0,84.0,2,1.0,0.0,4.55,0.0,120.38,4.28
2021-03-18 10:00:00,318.1,12.0,83.0,2,1.0,0.0,4.55,0.0,120.42,4.27
2021-03-18 11:00:00,318.11,13.0,80.0,2,1.0,0.0,4.55,0.0,120.44,4.27
2021-03-18 12:00:00,318.12,14.0,76.0,2,1.0,0.0,4.55,0.0,120.47,4.27
2021-03-18 13:00:00,318.13,14.0,73.0,1,1.0,0.0,4.55,0.0,120.49,4.27
2021-03-18 14:00:00,318.14,14.0,70.0,8,1.0,0.0,4.55,0.0,120.52,4.27
2021-03-18 15:00:00,318.15,14.0,74.0,1,1.0,0.0,4.55,0.0,120.54,4.26
2021-03-18 16:00:00,318.16,14.0,75.0,1,1.0,0.0,4.55,0.0,120.56,4.26
2021-03-18 17:00:00,318.17,14.0,76.0,7,1.0,0.0,4.55,0.0,120.58,4.26
2021-03-18 18:00:00,318.18,14.0,78.0,2,1.0,0.0,4.55,0.0,120.61,4.25
2021-03-18 19:00:00,318.19,13.0,79.0,1,1.0,0.0,4.55,0.0,120.63,4.25
2021-03-18 20:00:00,318.2,13.0,75.0,8,1.0,0.0,4.55,0.0,120.65,4.25
2021-03-18 21:00:00,318.21,13.0,73.0,8,1.0,0.0,4.55,0.0,120.67,4.25
2021-03-18 22:00:00,318.22,13.0,66.0,8,1.0,0.0,4.55,0.0,120.69,4.25
2021-03-18 23:00:00,318.23,10.0,84.0,8,1.0,0.5,4.55,0.5,120.71,4.25
2021-03-19 00:00:00,319.0,12.0,87.0,7,1.0,0.0,4.55,0.0,120.73,4.25
2021-03-19 01:00:00,319.01,12.0,86.0,7,1.0,0.0,4.55,0.0,120.74,4.24
2021-03-19 02:00:00,319.02,12.0,91.0,8,1.0,0.0,4.55,0.0,120.76,4.24
2021-03-19 03:00:00,319.03,12.0,95.0,8,1.0,0.0,4.55,0.0,120.77,4.24
2021-03-19 04:00:00,319.04,12.0,92.0,1,1.0,0.0,4.55,0.0,120.79,4.24
2021-03-19 05:00:00,319.05,12.0,94.0,6,1.0,6.5,4.55,16.0,120.82,4.24
2021-03-19 06:00:00,319.06,12.0,99.0,2,2.0,8.0,4.57,4.5,120.86,4.23
2021-03-19 07:00:00,319.07,12.0,99.0,8,1.0,7.0,4.57,5.0,120.9,4.23
2021-03-19 08:00:00,319.08,12.0,99.0,4,1.0,1.0,4.57,0.0,120.95,4.23
2021-03-19 09:00:00,319.09,12.0,100.0,6,1.0,0.0,4.57,0.0,121.01,4.23
2021-03-19 10:00:00,319.1,13.0,99.0,6,2.0,0.0,4.58,0.0,121.08,4.47
2021-03-19 11:00:00,319.11,13.0,99.0,6,1.0,0.5,4.58,1.0,121.18,4.5
2021-03-19 12:00:00,319.12,13.0,99.0,8,1.0,0.0,4.58,0.0,121.27,4.52
2021-03-19 13:00:00,319.13,13.0,98.0,8,1.0,0.0,4.58,0.0,121.36,4.52
2021-03-19 14:00:00,319.14,13.0,99.0,1,1.0,0.0,4.58,0.0,121.44,4.52
2021-03-19 15:00:00,319.15,13.0,99.0,1,1.0,0.0,4.58,0.0,121.52,4.52
2021-03-19 16:00:00,319.16,13.0,99.0,1,1.0,0.0,4.58,0.0,121.59,4.52
2021-03-19 17:00:00,319.17,13.0,99.0,6,1.0,0.5,4.57,0.0,121.66,4.51
2021-03-19 18:00:00,319.18,13.0,99.0,7,1.0,0.0,4.57,0.0,121.73,4.49
2021-03-19 19:00:00,319.19,13.0,99.0,7,1.0,0.0,4.57,0.0,121.79,4.47
2021-03-19 20:00:00,319.2,13.0,100.0,7,1.0,0.0,4.57,0.0,121.85,4.45
2021-03-19 21:00:00,319.21,13.0,100.0,1,1.0,0.0,4.57,0.0,121.91,4.44
2021-03-19 22:00:00,319.22,13.0,100.0,1,1.0,0.0,4.57,0.0,121.97,4.42
2021-03-19 23:00:00,319.23,12.0,80.0,5,1.0,0.0,4.57,0.0,122.02,4.4
2021-03-20 00:00:00,320.0,13.0,100.0,6,2.0,0.0,4.57,1.5,122.08,4.39
2021-03-20 01:00:00,320.01,13.0,100.0,6,2.0,10.5,4.59,10.5,122.15,4.37
2021-03-20 02:00:00,320.02,13.0,100.0,7,1.0,3.0,4.62,2.0,122.21,4.37
2021-03-20 03:00:00,320.03,12.0,100.0,6,1.0,0.0,4.62,0.0,122.29,4.4
2021-03-20 04:00:00,320.04,12.0,99.0,3,1.0,0.0,4.62,0.0,122.37,4.43
2021-03-20 05:00:00,320.05,12.0,99.0,5,1.0,0.0,4.62,0.0,122.46,4.47
2021-03-20 06:00:00,320.06,12.0,97.0,6,1.0,0.0,4.63,0.0,122.54,4.52
2021-03-20 07:00:00,320.07,12.0,92.0,4,2.0,0.0,4.64,0.0,122.62,4.54
2021-03-20 08:00:00,320.08,12.0,88.0,5,2.0,0.0,4.64,0.0,122.7,4.54
2021-03-20 09:00:00,320.09,12.0,89.0,6,2.0,0.0,4.64,0.0,122.78,4.53
2021-03-20 10:00:00,320.1,12.0,87.0,5,2.0,0.0,4.65,0.0,122.85,4.52
2021-03-20 11:00:00,320.11,13.0,86.0,5,2.0,0.0,4.65,0.0,122.92,4.52
2021-03-20 12:00:00,320.12,12.0,85.0,5,1.0,0.0,4.65,0.0,122.98,4.5
2021-03-20 13:00:00,320.13,12.0,81.0,5,2.0,0.0,4.65,0.0,123.04,4.48
2021-03-20 14:00:00,320.14,12.0,82.0,5,2.0,0.0,4.67,0.0,123.1,4.47
2021-03-20 15:00:00,320.15,11.0,81.0,5,2.0,0.0,4.66,0.0,123.16,4.45
2021-03-20 16:00:00,320.16,11.0,81.0,5,2.0,0.0,4.67,0.0,123.21,4.44
